Local time,Open,High,Low,Close,Volume
22.02.2024 06:00:00.000 GMT+0100,827.279,827.279,827.279,827.279,0
22.02.2024 07:00:00.000 GMT+0100,827.279,827.279,827.279,827.279,0
22.02.2024 08:00:00.000 GMT+0100,827.279,827.279,827.279,827.279,0
22.02.2024 09:00:00.000 GMT+0100,838.582,852.779,837.878,848.472,3094.87
22.02.2024 10:00:00.000 GMT+0100,848.381,848.772,845.772,846.182,1209.63
22.02.2024 11:00:00.000 GMT+0100,846.182,849.490,845.071,846.184,1467.63
22.02.2024 12:00:00.000 GMT+0100,846.088,849.092,845.676,846.882,1297.53
22.02.2024 13:00:00.000 GMT+0100,846.771,847.299,844.583,847.077,1040.72
22.02.2024 14:00:00.000 GMT+0100,846.984,849.484,845.986,847.890,784.51
22.02.2024 15:00:00.000 GMT+0100,847.993,850.592,847.380,849.475,2066.44
22.02.2024 16:00:00.000 GMT+0100,849.391,854.881,849.372,853.583,2225.43
22.02.2024 17:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
22.02.2024 18:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
22.02.2024 19:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
22.02.2024 20:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
22.02.2024 21:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
22.02.2024 22:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
22.02.2024 23:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
23.02.2024 00:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
23.02.2024 01:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
23.02.2024 02:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
23.02.2024 03:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
23.02.2024 04:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
23.02.2024 05:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
23.02.2024 06:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
23.02.2024 07:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
23.02.2024 08:00:00.000 GMT+0100,853.583,853.583,853.583,853.583,0
23.02.2024 09:00:00.000 GMT+0100,853.488,854.284,850.075,853.099,1791.02
23.02.2024 10:00:00.000 GMT+0100,853.077,854.491,852.171,853.972,1110.33
23.02.2024 11:00:00.000 GMT+0100,853.872,855.582,852.076,852.273,1008.31
23.02.2024 12:00:00.000 GMT+0100,852.273,853.193,850.982,853.183,605.71
23.02.2024 13:00:00.000 GMT+0100,853.189,853.884,852.081,852.492,789.31
23.02.2024 14:00:00.000 GMT+0100,852.489,853.889,852.186,852.483,796.82
23.02.2024 15:00:00.000 GMT+0100,852.380,853.874,848.881,853.081,2718.95
23.02.2024 16:00:00.000 GMT+0100,853.181,853.691,848.671,849.587,2011.85
23.02.2024 17:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
23.02.2024 18:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
23.02.2024 19:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
23.02.2024 20:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
23.02.2024 21:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
23.02.2024 22:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
23.02.2024 23:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 00:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 01:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 02:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 03:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 04:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 05:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 06:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 07:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 08:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 09:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 10:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 11:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 12:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 13:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 14:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 15:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 16:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 17:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 18:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 19:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 20:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 21:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 22:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
24.02.2024 23:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 00:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 01:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 02:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 03:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 04:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 05:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 06:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 07:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 08:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 09:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 10:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 11:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 12:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 13:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 14:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 15:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 16:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 17:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 18:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 19:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 20:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 21:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 22:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
25.02.2024 23:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
26.02.2024 00:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
26.02.2024 01:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
26.02.2024 02:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
26.02.2024 03:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
26.02.2024 04:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
26.02.2024 05:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
26.02.2024 06:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
26.02.2024 07:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
26.02.2024 08:00:00.000 GMT+0100,849.587,849.587,849.587,849.587,0
26.02.2024 09:00:00.000 GMT+0100,846.880,848.689,842.776,844.979,1814.42
26.02.2024 10:00:00.000 GMT+0100,845.078,845.991,842.887,843.478,957.62
26.02.2024 11:00:00.000 GMT+0100,843.380,846.581,843.272,845.979,1000.82
26.02.2024 12:00:00.000 GMT+0100,845.971,846.783,844.471,845.092,743.42
26.02.2024 13:00:00.000 GMT+0100,845.284,845.791,844.675,844.876,695.12
26.02.2024 14:00:00.000 GMT+0100,844.976,845.493,843.581,843.789,956.12
26.02.2024 15:00:00.000 GMT+0100,843.873,851.781,843.472,846.189,2291.75
26.02.2024 16:00:00.000 GMT+0100,846.273,848.292,844.472,844.885,2159.15
26.02.2024 17:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
26.02.2024 18:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
26.02.2024 19:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
26.02.2024 20:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
26.02.2024 21:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
26.02.2024 22:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
26.02.2024 23:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
27.02.2024 00:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
27.02.2024 01:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
27.02.2024 02:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
27.02.2024 03:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
27.02.2024 04:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
27.02.2024 05:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
27.02.2024 06:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
27.02.2024 07:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
27.02.2024 08:00:00.000 GMT+0100,844.885,844.885,844.885,844.885,0
27.02.2024 09:00:00.000 GMT+0100,849.287,850.683,841.076,843.383,1823.42
27.02.2024 10:00:00.000 GMT+0100,843.478,845.973,842.172,844.185,990.03
27.02.2024 11:00:00.000 GMT+0100,844.183,844.492,841.390,842.175,879.33
27.02.2024 12:00:00.000 GMT+0100,842.293,843.088,840.773,842.071,659.11
27.02.2024 13:00:00.000 GMT+0100,842.181,842.481,806.471,819.993,3638.45
27.02.2024 14:00:00.000 GMT+0100,819.891,826.789,811.572,824.699,2662.86
27.02.2024 15:00:00.000 GMT+0100,824.572,834.675,821.573,833.180,3380.17
27.02.2024 16:00:00.000 GMT+0100,833.293,839.385,831.775,835.581,2991.64
27.02.2024 17:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
27.02.2024 18:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
27.02.2024 19:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
27.02.2024 20:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
27.02.2024 21:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
27.02.2024 22:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
27.02.2024 23:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
28.02.2024 00:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
28.02.2024 01:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
28.02.2024 02:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
28.02.2024 03:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
28.02.2024 04:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
28.02.2024 05:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
28.02.2024 06:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
28.02.2024 07:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
28.02.2024 08:00:00.000 GMT+0100,835.581,835.581,835.581,835.581,0
28.02.2024 09:00:00.000 GMT+0100,828.482,838.087,827.678,834.991,2329.24
28.02.2024 10:00:00.000 GMT+0100,835.088,838.177,833.472,837.272,1277.13
28.02.2024 11:00:00.000 GMT+0100,837.390,842.487,837.390,841.073,1120.52
28.02.2024 12:00:00.000 GMT+0100,840.981,841.586,835.574,835.673,1038.03
28.02.2024 13:00:00.000 GMT+0100,835.781,836.789,833.991,834.090,1086.02
28.02.2024 14:00:00.000 GMT+0100,833.989,837.491,831.971,832.985,1337.13
28.02.2024 15:00:00.000 GMT+0100,833.086,840.289,832.174,835.075,1971.95
28.02.2024 16:00:00.000 GMT+0100,834.981,835.593,832.171,832.687,1627.86
28.02.2024 17:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
28.02.2024 18:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
28.02.2024 19:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
28.02.2024 20:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
28.02.2024 21:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
28.02.2024 22:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
28.02.2024 23:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
29.02.2024 00:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
29.02.2024 01:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
29.02.2024 02:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
29.02.2024 03:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
29.02.2024 04:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
29.02.2024 05:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
29.02.2024 06:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
29.02.2024 07:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
29.02.2024 08:00:00.000 GMT+0100,832.687,832.687,832.687,832.687,0
29.02.2024 09:00:00.000 GMT+0100,836.391,837.883,827.283,837.478,2379.34
29.02.2024 10:00:00.000 GMT+0100,837.484,837.985,834.478,837.271,1377.63
29.02.2024 11:00:00.000 GMT+0100,837.389,837.389,833.274,834.999,1155.32
29.02.2024 12:00:00.000 GMT+0100,835.079,835.087,829.589,829.678,1327.24
29.02.2024 13:00:00.000 GMT+0100,829.673,830.293,827.686,830.075,1407.32
29.02.2024 14:00:00.000 GMT+0100,830.083,830.971,826.473,826.690,1882.82
29.02.2024 15:00:00.000 GMT+0100,826.799,827.392,821.471,821.681,3301.54
29.02.2024 16:00:00.000 GMT+0100,821.681,824.689,818.781,822.590,3562.85
29.02.2024 17:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
29.02.2024 18:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
29.02.2024 19:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
29.02.2024 20:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
29.02.2024 21:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
29.02.2024 22:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
29.02.2024 23:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
01.03.2024 00:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
01.03.2024 01:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
01.03.2024 02:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
01.03.2024 03:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
01.03.2024 04:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
01.03.2024 05:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
01.03.2024 06:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
01.03.2024 07:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
01.03.2024 08:00:00.000 GMT+0100,822.590,822.590,822.590,822.590,0
01.03.2024 09:00:00.000 GMT+0100,819.979,826.889,816.990,822.983,2189.14
01.03.2024 10:00:00.000 GMT+0100,822.873,830.576,822.671,829.177,1201.83
01.03.2024 11:00:00.000 GMT+0100,829.182,831.189,826.386,829.489,1159.82
01.03.2024 12:00:00.000 GMT+0100,829.584,833.481,829.484,833.481,993.32
01.03.2024 13:00:00.000 GMT+0100,833.493,837.199,831.190,836.376,851.72
01.03.2024 14:00:00.000 GMT+0100,836.487,840.390,836.280,838.571,1242.63
01.03.2024 15:00:00.000 GMT+0100,838.476,848.871,838.471,844.682,2948.79
01.03.2024 16:00:00.000 GMT+0100,844.776,849.893,844.776,849.286,2452.87
01.03.2024 17:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
01.03.2024 18:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
01.03.2024 19:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
01.03.2024 20:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
01.03.2024 21:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
01.03.2024 22:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
01.03.2024 23:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 00:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 01:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 02:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 03:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 04:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 05:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 06:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 07:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 08:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 09:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 10:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 11:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 12:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 13:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 14:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 15:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 16:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 17:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 18:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 19:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 20:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 21:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 22:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
02.03.2024 23:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 00:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 01:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 02:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 03:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 04:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 05:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 06:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 07:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 08:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 09:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 10:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 11:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 12:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 13:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 14:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 15:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 16:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 17:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 18:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 19:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 20:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 21:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 22:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
03.03.2024 23:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
04.03.2024 00:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
04.03.2024 01:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
04.03.2024 02:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
04.03.2024 03:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
04.03.2024 04:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
04.03.2024 05:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
04.03.2024 06:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
04.03.2024 07:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
04.03.2024 08:00:00.000 GMT+0100,849.286,849.286,849.286,849.286,0
04.03.2024 09:00:00.000 GMT+0100,858.583,875.999,858.583,875.782,3331.56
04.03.2024 10:00:00.000 GMT+0100,875.689,880.280,872.181,877.472,2297.78
04.03.2024 11:00:00.000 GMT+0100,877.489,880.591,874.474,880.199,855.63
04.03.2024 12:00:00.000 GMT+0100,880.283,880.372,871.777,874.478,1194.34
04.03.2024 13:00:00.000 GMT+0100,874.372,875.889,870.478,870.585,998.74
04.03.2024 14:00:00.000 GMT+0100,870.482,875.091,870.474,874.677,1096.83
04.03.2024 15:00:00.000 GMT+0100,874.793,878.092,871.975,875.883,2586.65
04.03.2024 16:00:00.000 GMT+0100,875.784,877.086,872.193,874.976,1798.24
04.03.2024 17:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
04.03.2024 18:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
04.03.2024 19:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
04.03.2024 20:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
04.03.2024 21:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
04.03.2024 22:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
04.03.2024 23:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
05.03.2024 00:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
05.03.2024 01:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
05.03.2024 02:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
05.03.2024 03:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
05.03.2024 04:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
05.03.2024 05:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
05.03.2024 06:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
05.03.2024 07:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
05.03.2024 08:00:00.000 GMT+0100,874.976,874.976,874.976,874.976,0
05.03.2024 09:00:00.000 GMT+0100,881.280,882.977,874.874,875.283,2090.44
05.03.2024 10:00:00.000 GMT+0100,875.392,879.892,863.976,871.787,1707.94
05.03.2024 11:00:00.000 GMT+0100,871.985,872.881,854.978,863.185,2235.38
05.03.2024 12:00:00.000 GMT+0100,863.171,864.093,856.973,858.475,1872.03
05.03.2024 13:00:00.000 GMT+0100,858.574,866.585,858.571,864.093,1464.93
05.03.2024 14:00:00.000 GMT+0100,864.187,868.277,858.583,861.076,1626.02
05.03.2024 15:00:00.000 GMT+0100,861.184,870.593,860.677,864.588,2440.86
05.03.2024 16:00:00.000 GMT+0100,864.574,865.687,851.078,853.976,2550.96
05.03.2024 17:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
05.03.2024 18:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
05.03.2024 19:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
05.03.2024 20:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
05.03.2024 21:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
05.03.2024 22:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
05.03.2024 23:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
06.03.2024 00:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
06.03.2024 01:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
06.03.2024 02:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
06.03.2024 03:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
06.03.2024 04:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
06.03.2024 05:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
06.03.2024 06:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
06.03.2024 07:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
06.03.2024 08:00:00.000 GMT+0100,853.976,853.976,853.976,853.976,0
06.03.2024 09:00:00.000 GMT+0100,852.176,852.483,843.371,844.576,2434.26
06.03.2024 10:00:00.000 GMT+0100,844.687,850.393,844.372,849.475,1222.27
06.03.2024 11:00:00.000 GMT+0100,849.577,849.587,845.272,849.071,905.74
06.03.2024 12:00:00.000 GMT+0100,848.891,851.789,848.182,849.690,790.23
06.03.2024 13:00:00.000 GMT+0100,849.775,854.883,848.881,852.074,1055.44
06.03.2024 14:00:00.000 GMT+0100,852.178,852.285,847.186,848.376,1028.73
06.03.2024 15:00:00.000 GMT+0100,848.474,856.486,848.381,849.282,2367.45
06.03.2024 16:00:00.000 GMT+0100,849.275,850.679,843.974,848.999,2115.67
06.03.2024 17:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
06.03.2024 18:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
06.03.2024 19:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
06.03.2024 20:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
06.03.2024 21:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
06.03.2024 22:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
06.03.2024 23:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
07.03.2024 00:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
07.03.2024 01:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
07.03.2024 02:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
07.03.2024 03:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
07.03.2024 04:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
07.03.2024 05:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
07.03.2024 06:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
07.03.2024 07:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
07.03.2024 08:00:00.000 GMT+0100,848.999,848.999,848.999,848.999,0
07.03.2024 09:00:00.000 GMT+0100,857.371,895.071,853.377,894.981,2801.77
07.03.2024 10:00:00.000 GMT+0100,894.889,894.983,880.375,888.383,2264.13
07.03.2024 11:00:00.000 GMT+0100,888.284,889.990,882.380,884.476,1639.54
07.03.2024 12:00:00.000 GMT+0100,884.380,893.576,884.380,892.772,1734.34
